Device Type,Data Rate Requirement (Mbps),Latency Requirement (ms),Device Mobility,Slice Type,Slice Bandwidth (Mbps),Slice Latency (ms),Slice Throughput (Mbps),Network Load (%),Traffic Type,Traffic Volume (bytes/sec),Peak Traffic Volume (bytes/sec),Jitter (ms),Packet Loss (%),Throughput (Mbps),Network Availability (%),Optimal Network Slice
Meter,48.44881420076351,33.94861153223824,Static,URLLC,57.690721756650376,6.615783318734338,35.82487179344095,94.54616055695396,Sensor Data,10658.867169163075,89975.27174094872,0.5188782268706136,0.4997815914652415,93.83408103922022,99.89754000799557,URLLC
Drone,33.77136000315415,28.312064798512626,Static,URLLC,92.88954349090409,3.632050464160482,19.76391016837727,80.62636292782811,Sensor Data,2110.8869550028285,62893.939770186626,0.3066774094517888,1.1865773645235451,133.27322777909177,99.87192055805009,mMTC
Sensor,8.110379083791404,9.318133843842844,Mobile,URLLC,192.39398768469079,9.413079447343764,142.4574175165107,82.0720526374227,Video,93055.87972998727,63577.37265555152,1.6350974308855464,0.11905610829648529,127.6324811649569,99.82883156098261,URLLC
Drone,7.094724025225489,49.71641135572212,Mobile,URLLC,64.96522422727483,5.4268193956120445,105.3660199920492,52.52818659648395,Video,87288.66533261914,85978.701352662,1.2310873750231035,0.19611045991622195,57.671895846010386,99.90639892027409,mMTC
Meter,10.611105537483766,38.8694300545076,Mobile,mMTC,82.36054794699722,3.5255757804796195,15.457133385363472,60.54456093232986,Sensor Data,35909.03244272311,157999.2527522214,1.9334902250004942,0.848356924808859,88.54822333232669,99.94977557154179,URLLC
Meter,38.452227883825515,24.696231720112028,Mobile,URLLC,26.41889069335501,4.290171459516627,78.11623516517909,94.9735889056121,Video,10142.337115920593,71588.65680147884,1.4644417375776677,1.1923761264987784,131.00072898123398,99.85947828094693,mMTC
Meter,15.121161690110494,32.81758473498311,Static,URLLC,79.82588739864823,1.1515691367634115,165.8181295763763,91.18580113201743,Video,67852.39573031069,51579.27827488146,1.041128982959898,1.3971739070767968,23.746661470660754,99.8943255510895,mMTC
Drone,1.5587479104164494,8.940776776980355,Mobile,URLLC,86.76765165873846,3.2964315564524114,171.37956279861322,52.97738375256269,Sensor Data,88323.29370356639,110301.82968859359,1.872026912205506,0.5722719582026414,59.35732661970483,99.83360038916493,mMTC
Sensor,47.23663099353026,27.28857441603245,Mobile,URLLC,37.97040073282802,2.6916049779090727,23.837275977034146,90.64925555013167,Sensor Data,97467.72013827143,174372.93486791363,1.9349477605993148,1.2790842361497654,67.4582779031984,99.84937321765985,mMTC
Camera,8.900814111548078,46.88745871178695,Static,URLLC,20.259604997292303,2.22000977864075,35.36469826026687,71.17422536733108,Sensor Data,13099.380864029426,139982.25662166256,1.2919812213692339,0.8014244597596647,51.76591865892126,99.93134261401859,mMTC
Sensor,0.9731302143293947,45.347043112474026,Static,mMTC,123.57298718636781,1.2892599386213872,15.803606930575134,78.03613338257303,Sensor Data,60061.04716007554,68223.7164380233,1.2895320507467989,1.1564897283456717,83.63493243001959,99.98362278930972,URLLC
Drone,12.238014317974487,20.182138046741553,Static,mMTC,74.27478823916938,3.041878990757138,158.3311625230573,55.42027289862215,Video,43112.047656404735,194441.1961012767,1.2020481271693735,1.372108730125879,122.48645463780413,99.91636781557285,URLLC
Drone,12.133924962347617,28.911553871960248,Mobile,mMTC,23.208290706816573,1.9316684626336422,26.696227261210645,69.9322019567889,Video,15759.360284251557,138255.31873520938,0.26089824087207075,0.5769900533782413,79.74373565516603,99.91997882185458,URLLC
Camera,21.389259916863292,36.38225858394411,Static,mMTC,174.7899747140923,1.4062634039261335,32.80352511628284,71.74552569856671,Video,80808.78998286615,27911.824984560484,1.5538819876016805,0.780944222236215,20.761759998587777,99.96736002598244,URLLC
Drone,46.05929665925182,20.30041701085574,Static,mMTC,125.19374187199537,2.235900331885543,52.55773717983089,83.47441726382226,Video,78240.86763403287,139007.95308327503,1.7652674787142173,1.1508433108773546,130.2686359898708,99.8345147439199,mMTC
Meter,44.01965343006535,7.919564814227232,Static,URLLC,50.810303088527675,2.82163027174028,166.34617602148023,82.87676516699506,Video,96468.3780242644,181189.40062749482,1.1594211443728175,0.5398386492876817,42.6824615120446,99.9546085849855,URLLC
Meter,23.116280471630184,27.744874552301212,Mobile,mMTC,175.74439212937577,4.743660926014295,128.55861120226953,77.44372401798483,Sensor Data,8644.828722001672,94756.62944312888,0.4676881140764019,1.886067607191369,73.24738162837733,99.96312924649213,mMTC
Meter,20.83954529709442,32.07360811205014,Static,mMTC,65.64547468513646,6.253261176166567,116.78542436162908,51.57229933678454,Video,23963.615271101582,145967.68243949185,1.643621315827809,1.4749640973642995,17.779433744339826,99.93178915365272,mMTC
Meter,27.972949780505136,5.262872005467961,Mobile,mMTC,60.94023167652608,3.900392761899846,144.46838943606906,58.07505324223526,Sensor Data,82774.79695352732,30412.570694914815,1.8009186879816097,1.2939607706188818,74.33263865575785,99.80670923997839,URLLC
Meter,12.550973592602405,9.300891809233878,Static,URLLC,181.03413025950843,2.2713347393096,129.39194211101625,58.01345863470715,Video,39603.112895032464,22385.678871188713,1.6317523375828196,1.4856020189214771,65.58243435455734,99.97592812106485,mMTC
Drone,3.0831571023349604,14.328078961736853,Static,URLLC,52.30241830270526,9.462914462605717,138.07792541239536,94.38662162719251,Video,47645.85417275529,125715.75157681423,0.5022606153249072,0.5448393371542122,54.0317136135882,99.91266602874714,mMTC
Camera,46.99159474047473,20.662352914592038,Static,URLLC,178.2174427704334,5.633683409988653,27.153312385164025,95.08548375670121,Video,61191.369639240496,80247.11667653377,0.5120323510492477,0.1124291396270477,141.53070363241153,99.84212542875615,mMTC
Camera,9.74159975142005,29.347305027376116,Static,URLLC,164.53519422460417,7.676922994261669,112.31127391276448,90.32491274237208,Video,40904.596164281866,92035.32662470776,0.9705930280795408,1.3299706985397293,106.56878659754811,99.89248523832357,mMTC
Meter,10.320836097662962,18.222931344184936,Static,mMTC,75.75995734926201,7.249916271419835,139.27920239722,58.74396853277017,Sensor Data,3636.1742394928533,61691.44464367372,0.3991841923997863,1.9328326794169362,138.58626273280655,99.90796255585099,mMTC
Drone,23.886786278270407,17.428271648292668,Static,mMTC,26.191474607564402,3.564070814149324,108.3336723549938,92.00758119498569,Video,60438.09370643925,91285.90839007654,1.4062125841822024,1.3515147335095268,77.9985971883877,99.81520703289178,URLLC
Sensor,24.83486056959637,44.12072047158868,Mobile,mMTC,34.86315863923706,6.038757328434657,16.94615410514648,59.37971968011453,Video,22964.3583567028,20077.96327634506,1.4454518855788603,0.4307593252500189,84.67503770669909,99.91266390063114,URLLC
Sensor,1.412493380186726,11.527278836064182,Mobile,URLLC,39.715088198523944,6.419477042668387,49.834781764675085,77.73153484280044,Sensor Data,96890.21747413099,21864.48683817536,1.9743499369333017,1.7313154453937738,143.09582584039552,99.91782533607478,URLLC
Drone,7.82375956931155,27.29570599275621,Mobile,mMTC,180.34379032888606,4.166119216749591,173.87849951605347,86.69381774585051,Sensor Data,69063.53199298687,88999.8843120541,0.8194570495304392,1.1999964564373369,76.79800705063457,99.95115195926448,mMTC
Meter,19.218663518756717,47.87711226212612,Static,mMTC,92.7264760467456,7.03689908935624,131.27461575198873,52.57805027277842,Sensor Data,84081.35069228333,90787.84065133429,1.4787519759307142,1.2733591651333487,19.1978001554086,99.97525857149131,mMTC
Camera,34.34466932877168,33.125596210222064,Mobile,URLLC,25.855356311568976,8.116088962951947,128.60330864523786,79.89646575288815,Video,95444.70195333532,174321.85191353117,1.0436959253908642,1.0753016098760635,102.09798066346534,99.88780598523354,URLLC
Drone,11.806713613180824,37.274246595249735,Static,URLLC,120.17872317002234,4.277894956370307,123.94165290002096,62.556676029231575,Sensor Data,6426.292842759132,66275.2994260504,0.40845601977147483,1.4946722977632636,41.72401075884149,99.85310942514265,mMTC
Sensor,21.439215088967252,24.40566461257732,Mobile,mMTC,57.4386051092585,1.1342383438815278,36.088320030232275,74.89282371490263,Video,14954.38159215728,135468.96579234637,1.8329246022356271,1.922483229726566,143.70691188218285,99.92909063623674,mMTC
Sensor,28.08858070346511,5.89694752038738,Static,mMTC,62.32268766944341,4.144023438677953,15.673658863670711,69.19511288183409,Video,80821.5309215018,60832.113129016936,0.2138588061999734,0.8119894470303816,24.366644408078884,99.82833494279002,URLLC
Sensor,44.48532848385295,34.07586657652424,Mobile,mMTC,48.951512285254154,2.051340431199477,87.70763248184076,84.3289245863109,Sensor Data,88490.696777865,61782.604411628505,0.18011128614147282,1.2036102658941652,136.16917493200015,99.81875571090366,mMTC
Meter,16.640489865192603,33.43659266426558,Static,mMTC,157.1638632317691,2.4004710026505105,88.31352679947622,74.45951658496233,Video,587.3858675596473,141856.52770875188,0.6032779830627131,1.7229993869672455,34.57940843246624,99.94870324928551,mMTC
Sensor,7.111134160242434,9.969243640849989,Static,mMTC,20.110320884949072,4.293545292506574,148.94789944272853,65.08151146383202,Video,94527.94903166709,112536.54491037794,1.9991798031300991,1.7698924303557608,49.82479159266666,99.96380070511137,mMTC
Drone,24.718975181931608,25.797187113108418,Mobile,mMTC,99.01714950143213,2.868589883891021,44.95864019896754,95.51793721759273,Sensor Data,45492.396382076455,74773.40678153653,0.13952541064341395,1.6638411637821402,35.52526065135438,99.95462468097347,mMTC
Drone,37.462719283361075,46.18980250995427,Static,URLLC,35.63680995244701,9.414000580482202,60.393341911363684,97.95268113278874,Video,46316.406643141025,96817.03652193802,0.9038417932072613,1.165534343575065,59.98129886213035,99.96895187092609,URLLC
Sensor,5.938057974110305,14.228817438738881,Mobile,URLLC,119.42742818081963,6.875226301037495,27.909984728745794,90.0953824281155,Sensor Data,87886.38597830263,168932.7366573127,1.085477072537897,1.8788326105394875,29.40431094664515,99.85263106124724,mMTC
Drone,21.52183283899954,25.749443958534965,Mobile,mMTC,82.27862230904165,5.665277434997943,80.97938082251407,79.03704979951046,Video,29024.326053060773,149256.72867540846,0.6978583419429054,0.42279666707042285,65.53880860570067,99.91929675171019,mMTC
Sensor,1.3803644924929297,25.749643334023418,Mobile,URLLC,25.103284539757073,1.0875190840875408,57.2383085012891,94.22002429304655,Sensor Data,58390.76076043696,186948.72253512303,1.4405624183247205,0.48606600968106994,56.87435130488868,99.9162273955126,URLLC
Sensor,2.161179491538931,41.48426606664373,Mobile,mMTC,102.97536160790794,1.932559689212029,58.37781428510243,80.08366449227896,Sensor Data,33485.51993565839,175411.30822982267,0.80910453183142,0.512482215205891,115.16208557383639,99.80842817985832,URLLC
Camera,24.406191479224947,42.10591416482501,Static,mMTC,122.70538961566444,8.09630062042854,56.918759374571906,57.44150476018293,Sensor Data,11444.097186504438,134007.35988143837,1.356819000470209,0.8645931460581656,97.518870834085,99.80485248916624,URLLC
Meter,15.260766258471007,39.167123884852636,Mobile,URLLC,64.57772569928909,4.507693867355581,53.20055400955916,50.871368833620494,Video,35921.99995964736,38251.84456198473,0.7536046154175184,1.3678790557897829,107.2622889235167,99.96639742716457,URLLC
Meter,42.3328113007679,21.445437163472317,Static,URLLC,157.79214147279058,1.4094387650671625,67.76584999806425,86.29572835052156,Video,17385.944893225755,72579.62973708264,0.38468111086307655,0.8995031917029653,81.23469445498772,99.80336266834715,URLLC
Camera,30.306638153259485,8.241661625833405,Static,mMTC,86.78877784297099,8.430031844133199,103.55387718901314,87.62427144735005,Video,52145.847494084905,111058.33121190223,1.1685951446419072,1.9047259548767104,130.1625301567521,99.93869296871226,mMTC
Camera,22.969681606278023,20.726733975080634,Static,URLLC,154.88237254592258,3.7238141187764473,87.22219572893832,96.291299353163,Sensor Data,53026.43883990079,7056.685137254754,1.1501679513687593,0.5571988495300496,62.751587362119594,99.88160311604821,URLLC
Meter,20.692800867187668,35.590604057210285,Mobile,mMTC,124.22283122157818,4.476660597768003,25.468748602228086,91.21187581669207,Sensor Data,43786.99503721331,136348.90183050334,0.6005463912069243,1.6473207209056573,69.31705433842808,99.80749336259343,URLLC
Sensor,25.113651269383382,36.623595852008435,Static,URLLC,176.4655522376393,9.769321635769257,85.26687752036231,81.97911848054733,Sensor Data,17463.955772124486,196015.03078830952,0.7863750328027628,1.585869184197624,28.048450306201396,99.96167195061737,mMTC
Sensor,2.5017221450267364,48.425009426452355,Static,mMTC,118.44646237680888,1.1396146693103408,154.63591199457662,59.51517177532191,Sensor Data,11961.346048272673,165557.0454186159,0.9268253431026751,0.7288577115526338,149.87119101423258,99.87403534433271,mMTC
Meter,44.69327114282267,25.413855414966882,Mobile,URLLC,53.41289479772708,7.491919538309588,31.61617938209038,79.7025241303424,Video,10551.337814416012,137669.58020120402,1.1686869757196843,0.9942783633028272,76.03852381733837,99.93972559087032,mMTC
Sensor,49.916006208830936,33.45960123231306,Static,mMTC,168.06641497016355,9.539957586806118,170.8196638897231,71.73425789370849,Video,11305.258872506683,135675.06826237973,1.320539493564349,1.547031295063292,138.61506763909242,99.89518002714681,URLLC
Camera,9.483612680505583,29.263589182513925,Static,URLLC,160.94634503146227,1.5747362411769346,65.91741117622291,61.6054234632613,Video,29558.337944580057,179437.69458893233,0.33601643879004806,1.7230090125335245,130.11216530987247,99.96517049404864,URLLC
Sensor,6.458956756343677,11.777835205095682,Static,URLLC,195.02404665217878,8.794693219286323,17.39837885124794,89.95645538160602,Video,286.25481609490225,62271.697777259054,0.37603983110591954,1.3967078813177718,50.011877046751394,99.8954183616789,URLLC
Sensor,7.607084440705464,25.754111245946124,Static,URLLC,36.84474543935666,4.746175241824345,56.77067054561233,57.47779430090769,Video,6319.405601410415,89496.75850866018,0.7963113918369402,1.852242843510452,82.67444535942612,99.9434702299232,mMTC
Drone,33.22083938260117,29.51758196100474,Static,mMTC,126.42160921505287,8.90196864238183,26.493837391526064,81.51695868435507,Video,47097.394274699036,132176.5237149014,0.8902069246007349,1.2781827540830382,94.4008577662862,99.91400783834291,URLLC
Drone,33.24132150331335,47.783732271901634,Mobile,URLLC,108.50041710982683,3.7744713360138054,108.45292209935089,80.53769587485856,Sensor Data,18350.798429507737,114664.37903516833,0.7305731031475642,0.8711792496540932,129.07362814991632,99.94847849218549,mMTC
Drone,42.47224603278134,21.494257448403022,Mobile,URLLC,140.75698078642972,9.843964484499352,67.1936460458407,65.18069472616209,Sensor Data,26411.556750705804,168867.77385227662,1.3285080187293743,1.2837437188659329,28.148489941196967,99.82071080621152,URLLC
Sensor,37.715406227099535,49.104459639859,Mobile,mMTC,196.43237266218136,6.823444687042588,148.13464129757065,71.4619570524882,Video,35396.923646903,73444.37749351237,1.9309826283315343,1.2627819870893064,126.81164965561696,99.86731308304424,URLLC
Meter,22.75963883178232,29.403503331083797,Mobile,mMTC,115.80897388083604,6.643813243936213,135.8831395404191,55.828586652893726,Video,4061.1763407573917,83431.26297797465,1.2498224120162063,1.1496086855971626,30.120729072235786,99.86974807867036,URLLC
Camera,30.836340397483283,15.911115948637589,Mobile,URLLC,143.43295429035726,8.253130445931777,92.31841581531802,51.276645885071446,Video,22080.168173701746,50072.85833919056,0.43026883654238723,0.6820456564779329,75.5941365765984,99.82125920115237,URLLC
Sensor,34.57009118321639,13.62489741571135,Static,URLLC,82.4984198699677,4.9292746267783,107.49926578881524,50.65093963703923,Sensor Data,77691.0837580175,127824.053069551,0.72367118692633,1.3677728642698967,131.39189917406327,99.97020527347877,mMTC
Meter,25.880455279118646,11.37627127671043,Mobile,URLLC,73.81468778090286,3.328026688975362,115.44698416186833,58.71612930337467,Video,34155.606403767946,78243.85507345496,1.1356007670434347,1.621397519787301,46.54203772184873,99.85056253776922,URLLC
Sensor,24.044723730356015,25.381979175805384,Static,URLLC,80.35338182306006,3.366371734471783,59.66627342025668,93.34865340370365,Sensor Data,18697.343462640914,109856.20844512373,0.6953291581116229,1.921771942946215,21.238375738862437,99.94782588923137,mMTC
Camera,32.432323559311335,5.986689340501545,Static,mMTC,26.94942084744945,3.9754337574400944,37.99710157704094,76.13043692888968,Sensor Data,19854.676330725917,12397.499675471125,0.9780253760550592,1.045269621305006,21.450451953386846,99.8924144969371,mMTC
Sensor,28.09499017429486,25.02703774916894,Mobile,URLLC,71.25331617426708,6.556173711167936,77.12560464896885,55.85579763692331,Video,98474.8182387847,140966.16903746806,1.1993279673810202,1.5293901862098784,40.495605593185,99.96868832674049,mMTC
Camera,32.375144114127565,49.47821114701758,Mobile,mMTC,51.13035088529638,8.545507575506441,30.651495108806685,95.27475423633206,Sensor Data,14930.686261787865,106659.89977085126,1.4414536526235426,1.62371085280625,88.03718922278087,99.93864838851096,URLLC
Sensor,30.83631131118651,35.154805807502,Static,mMTC,102.33703637040023,5.496200905850117,66.95245694188911,78.44443837073491,Sensor Data,90551.27999941465,148523.28579800218,0.5465530126718028,1.380691193655354,135.53801348660022,99.9439473924514,mMTC
Camera,36.10022974542591,39.19037545401821,Static,URLLC,102.94845750177166,4.63103407315716,106.17935652832315,51.39427642999671,Video,8146.427167708534,50229.411481843934,0.9932970293730021,0.8200699865819555,110.70733902210107,99.89251805256517,URLLC
Sensor,32.318773684752365,10.355242582321814,Mobile,mMTC,157.74136962077066,8.144629648219492,104.1185664816921,88.13644575206544,Sensor Data,87455.6009448406,171139.28494807833,0.8749558573834858,1.460643184470939,123.66690153472581,99.87395774389933,mMTC
Camera,26.22725307864473,26.289538767054086,Mobile,URLLC,110.41249662056521,3.607011161209646,34.90120678247719,73.67175765980913,Video,50740.93859364727,174192.11630099703,0.28236321618717775,1.9573561664468506,48.292166865254664,99.88902115785204,mMTC
Drone,34.24894215857713,17.88003954615713,Static,mMTC,103.35468589818338,7.2013174213494935,16.375951500661294,76.64315834347532,Video,60909.66666652595,87583.45378480206,1.2437553386534081,1.252341461887661,66.63613343740991,99.89300390997073,mMTC
Sensor,22.749357276678687,45.23438875950632,Static,mMTC,61.692736106088454,1.952246986538456,29.675687720206938,80.66134278101494,Video,24668.575922079624,19322.848992743817,1.5806703829776643,1.502446399110364,85.78803681747199,99.8111920743138,URLLC
Sensor,12.462725685643752,13.158161240626063,Mobile,mMTC,173.44640182604192,2.0191443962373192,20.96475692189317,54.72251971833087,Video,89871.00662781452,101585.56321724284,1.7154648682721492,0.5501051738690625,64.63071355364838,99.82020090626224,URLLC
Meter,0.5702018966288153,25.642999721153387,Mobile,URLLC,36.38016302324944,6.796499290882178,81.077366752202,97.38700930989147,Sensor Data,58755.828968579444,129510.18783197062,0.23935236351176595,1.3442604011346844,116.56249985543474,99.85499196336974,URLLC
Meter,28.21822528371924,31.462147325553698,Mobile,mMTC,196.81327369627152,1.744754628480413,79.30878071846165,62.769623055748035,Sensor Data,67602.43562815273,120009.9193974915,1.1726996117381399,0.1649622485360397,145.99964991540847,99.87857544647302,URLLC
Camera,29.73743371712773,28.13184912103397,Static,mMTC,105.69349925326966,2.395460475553545,54.86653527525631,81.09161112800768,Video,55720.42466830804,179564.27570477204,1.9756887413034936,1.678310336541406,118.83524171597503,99.81277915158735,mMTC
Sensor,48.61642375639786,42.36095875866833,Static,mMTC,53.47765992723027,6.61932151444326,50.54833584470183,92.7781483195061,Sensor Data,12610.942244165006,183672.39228843758,1.5348949261035583,0.5198455120857738,141.92274320467004,99.89121715115041,mMTC
Camera,18.393177537666638,15.415392709383816,Static,mMTC,83.77905003832693,4.943833273911933,80.40928621563707,66.59587675221334,Video,83638.84578890562,124541.45320989436,1.220566438863276,0.22411501298795455,147.109320561172,99.9103489513114,URLLC
Drone,20.009595520001433,21.982599969066104,Static,mMTC,22.766632887581977,6.051668075913447,29.28464040675324,81.37764799087945,Sensor Data,18440.155480510595,128559.61745742105,0.15667687454931328,0.437447547186982,58.38190162261233,99.98254583133956,URLLC
Meter,10.489079276438416,40.643793345827866,Mobile,mMTC,49.974082266482625,9.79248621330006,50.361005624210684,99.44385733818851,Video,29265.607882248252,26225.088464192588,0.21894144353043496,0.9927763713485518,98.17501670186897,99.81984164911042,URLLC
Camera,3.9914476142474347,28.763213528156218,Mobile,URLLC,80.3611674762819,6.687649341387635,81.93916430100215,92.58996082259173,Sensor Data,66984.9107321614,78849.54873511299,0.2011067349497912,0.18037750117182724,118.46211286953509,99.95384399319427,mMTC
Camera,38.75382239665616,23.09528235415808,Static,mMTC,119.79475017535773,6.31765723826148,30.64693585019048,88.96423417885791,Sensor Data,9423.596075092239,66226.34909017321,1.608575125477775,0.1662322910492477,98.56414893170171,99.93897542582363,URLLC
Meter,12.859212684796589,6.324913163517418,Static,mMTC,43.306552036073796,4.421242732540879,153.73425601276074,71.96501005912879,Sensor Data,93347.08110551297,69361.56694146954,1.1324603531057345,1.0693638603495477,95.77989594059648,99.94167355510206,mMTC
Sensor,30.640790620986877,38.90234408070242,Mobile,URLLC,141.6733933129608,6.677898354994719,126.54305216286754,72.56347697317855,Video,12500.345746657173,145558.94195219866,0.681663323969195,1.1797892779958676,64.72069895327486,99.96061945000723,mMTC
Camera,34.54476525950133,48.748193508504215,Static,mMTC,171.96976819805238,1.1169957312886658,78.21467605966882,74.27699467491357,Video,66748.87894960615,97752.56054325849,1.7632660071011224,0.7052336529833804,86.57005674450137,99.98344104434595,URLLC
Meter,23.82621602093656,32.91291542698295,Mobile,mMTC,123.02112988530307,6.015882244083627,39.8157210227643,84.52158094442478,Video,63548.69564239551,100660.87814076159,1.642098118628115,0.1319629014011045,60.99939743908968,99.9217231713696,mMTC
Sensor,43.87942959484599,43.54435493099576,Mobile,URLLC,73.44226050054036,1.6200762445952832,47.040906458341155,57.216861341839504,Video,69833.24258390682,49769.90322978565,1.5784960065740425,0.973232033391785,45.477808834779445,99.96801727745557,mMTC
Drone,22.467844628496575,28.259408443771676,Static,URLLC,41.85061858745686,2.981550222445485,34.81478148337776,93.05140124775036,Video,43391.34580599756,33680.16559143551,1.570257701864614,1.845488927869205,66.31049312836173,99.82383962629252,URLLC
Meter,14.602976840567374,15.425643444051406,Static,mMTC,22.796311337110645,6.0680890196789905,41.41383150013298,50.90395220915873,Video,38290.29254461829,82050.05927208085,0.4636269614884151,1.0202631339553254,68.9161702475134,99.84522037309489,mMTC
Camera,44.8527683866003,5.649894690581546,Mobile,mMTC,151.72441993969161,7.01155493658388,84.71483293007563,58.4996569852331,Sensor Data,97768.03276536864,11825.463238352017,1.763723086259517,0.9613929694278038,34.47921024330222,99.87172465622531,URLLC
Drone,43.147432070372844,34.402922041549516,Mobile,mMTC,133.1262862962903,4.463168863606421,55.5346697714161,74.09071762015863,Video,81734.13252635924,32154.811704188825,0.4740028303421626,1.1612047668768541,80.95386726107967,99.81468441779313,mMTC
Sensor,8.619977380282444,27.18989817117101,Static,mMTC,105.7310130863673,4.7708192439045405,160.95544868210197,62.60584697662891,Sensor Data,48595.819879785195,163764.0924125273,1.7400909100301232,0.41287192358548885,100.98963005406748,99.84188755973265,URLLC
Sensor,1.7850704085190872,40.194416618942064,Static,URLLC,38.35919939962482,5.4822016523249575,173.553240455643,68.27908492416447,Video,18308.532053761046,87651.01063473208,1.7939975343783852,1.6257283839406333,29.051119953010847,99.98615486420624,mMTC
Meter,4.954285039306224,36.2607087845887,Static,mMTC,57.264532627513915,7.831671469701083,129.07523217603853,66.6291545968717,Video,89066.30323754133,195281.0706789763,1.4535295496017029,0.16313734115899553,86.7006555784146,99.94085530062999,URLLC
Meter,14.684096228413944,49.457856569295416,Mobile,URLLC,166.7310146635956,1.1586499443115055,148.44558305873562,63.44823663424847,Video,64910.06869591434,1171.2625260521952,1.4469398892585732,0.20695468428708008,26.861355157083228,99.93662699900612,mMTC
Meter,48.62686018621468,27.96406625354179,Static,mMTC,106.37326424366651,5.02361198879526,57.094723370555045,69.01381780160851,Sensor Data,13663.762597592146,184139.10569476028,0.5953372653790231,0.20671207033899625,130.57860570359287,99.90160447317764,mMTC
Sensor,28.14654958146084,24.222865535285422,Mobile,URLLC,193.30991473148708,1.1284623811614383,124.72895573609034,75.26441846914666,Video,18392.127791978583,130592.3857882744,0.6949681043238914,1.6059366019833183,70.18128432170158,99.84290707126277,URLLC
Drone,18.976455735448805,17.90328602476827,Mobile,mMTC,199.99498652623683,3.8722767456950473,24.56977773446109,73.8179400658728,Sensor Data,54127.90400722144,124738.44409124597,1.1878966550022874,0.7997200121083473,47.82404248182297,99.82319796416836,URLLC
Sensor,44.49144668333094,26.45875813060735,Static,URLLC,164.12728274580581,5.678637591819019,173.4356540759843,90.59611965573804,Video,50417.99538979793,168123.04902165168,1.1875277175115508,1.3221798565380263,65.95644933014212,99.89955271721249,URLLC
Camera,22.930248408185733,44.279216515531495,Mobile,URLLC,66.47304978327699,1.719273553007333,125.58414927564537,65.40725300386549,Video,40987.29051239134,125469.41434109873,0.7452136674752119,0.25111640144168224,102.99977462398935,99.92524318045808,mMTC
Sensor,16.104312105850546,6.909787660628357,Static,URLLC,61.60069319242189,5.366921751787349,67.28044329304223,64.09552375524689,Video,42744.71212829029,7260.6848127744925,1.8033894464131797,1.549089306739998,79.48421042857707,99.90693051260013,URLLC
Camera,47.090366672910044,49.00550212787849,Static,URLLC,65.65417767628807,9.321165132629584,142.55185719934457,75.2224395114639,Sensor Data,17303.017417648225,181091.9613392872,0.34928698590849394,0.7360901231262427,96.38937010014942,99.88748488023717,mMTC
Drone,42.55112447653756,49.69882374385091,Static,URLLC,197.62131418697948,7.16808103933669,17.606909118658205,52.39671731280635,Video,25621.047303373038,174672.06071551144,0.8401593192310625,0.5095049208688421,95.4565205782223,99.80472660885536,mMTC
Meter,42.26158458326233,31.90196203645558,Static,mMTC,80.36128605229248,8.040274046891268,77.07897883941784,55.59051467320896,Video,49321.572026797796,104132.0101316573,0.5911591917194553,1.4580539150018015,108.88264603270936,99.91364380556563,mMTC
Meter,25.85809478098555,19.91948916629306,Static,mMTC,147.16041385604402,6.223727963949376,162.78353088912934,90.1543993961469,Video,6464.09357615068,25452.339464046305,1.8650692837948937,0.22250156654672612,140.8227395567676,99.89896018242743,mMTC
Sensor,39.57720074136502,15.037203574491071,Mobile,mMTC,192.62318776604496,9.067230820425042,58.4279279079083,74.68547309336468,Video,35332.96114469741,164347.46432857367,0.37134612306325376,1.0237580618499216,103.14154550322473,99.85377429695728,mMTC
Meter,9.377991283595318,17.442067805819544,Static,URLLC,167.5273064183516,2.321823628228242,125.20586149304543,53.3267691001456,Sensor Data,21116.34633706958,106094.64614356667,0.994445200131645,0.8279408950726159,37.25978748209968,99.95129382870074,mMTC
Drone,28.87453639903406,7.2547441927237335,Mobile,URLLC,127.56868564351748,5.0480742988418195,74.41710759594928,72.0191461982855,Sensor Data,17547.354652620015,65450.058431454345,0.18001992729521504,1.5083894611596975,76.60137828686167,99.93157399665132,mMTC
Meter,49.20037318095351,26.379993131751146,Static,mMTC,50.41379444091177,6.3732991094423515,79.74011538830452,69.91321845050359,Video,14744.64244581188,198663.95677368742,1.5791126352980474,1.314071761206561,40.72504776630626,99.98474897681908,URLLC
Sensor,14.902442310639103,7.579592188898262,Static,URLLC,51.488884042102356,8.861278074186762,138.07961327548986,62.30672409079989,Sensor Data,14104.924314536498,33153.7211378984,1.356299693232426,1.7940438863841008,33.434954567861794,99.89521044406584,URLLC
Drone,39.82044029775992,37.331339664916634,Static,URLLC,108.636155402309,3.7720922091590365,165.18398970249066,68.60516226707315,Video,16127.8494957884,33168.413932736556,1.7011840823634155,1.4808232277063047,115.51099385925393,99.81290046648114,mMTC
Camera,24.77868115679933,21.736825498978433,Static,URLLC,191.35000925736375,1.010151799891876,42.50855628929258,59.41777015459175,Video,37475.88017557675,120059.85599855457,0.6563942446987826,0.8897589493922423,35.96134725340349,99.9764158767485,mMTC
Sensor,2.470381319493323,13.971412928622343,Mobile,URLLC,182.80886523511785,9.769726999388173,60.68719794466522,72.45297826341765,Video,10235.360524582813,53615.948395740204,1.1505868518819449,0.4518842100735192,120.41675444556091,99.88704100151874,mMTC
